,Unnamed: 0,property_link,suburb,address,property_type,price,closest_school,Bedrooms,Bathrooms,Garages
2564,2575,https://www.domain.com.au/2-201-woods-street-newport-vic-3015-16092326,NEWPORT VIC 3015,"2/201 Woods Street, NEWPORT VIC 3015",1,570,0.1,3,2,2
2565,2576,https://www.domain.com.au/2-62-the-parade-ascot-vale-vic-3032-16058386,ASCOT VALE VIC 3032,"2/62 The Parade, ASCOT VALE VIC 3032",1,750,0.8,3,2,2
2566,2577,https://www.domain.com.au/2-357-geelong-road-kingsville-vic-3012-16092282,KINGSVILLE VIC 3012,"2/357 Geelong Road, KINGSVILLE VIC 3012",1,530,0.5,3,2,1
2567,2578,https://www.domain.com.au/28-grandia-crescent-keysborough-vic-3173-16092137,KEYSBOROUGH VIC 3173,"28 Grandia Crescent, KEYSBOROUGH VIC 3173",1,600,1,3,2,2
2568,2579,https://www.domain.com.au/5-8-10-lincoln-road-essendon-vic-3040-16092136,ESSENDON VIC 3040,"5/8-10 Lincoln Road, ESSENDON VIC 3040",1,680,1.1,2,1,1
2569,2580,https://www.domain.com.au/7-8-10-lincoln-road-essendon-vic-3040-16092135,ESSENDON VIC 3040,"7/8-10 Lincoln Road, ESSENDON VIC 3040",1,850,1.1,4,2,2
2570,2581,https://www.domain.com.au/9-8-10-lincoln-road-essendon-vic-3040-16092076,ESSENDON VIC 3040,"9/8-10 Lincoln Road, ESSENDON VIC 3040",1,725,1.1,2,1,2
2571,2582,https://www.domain.com.au/12-230-albert-street-brunswick-vic-3056-16092057,BRUNSWICK VIC 3056,"12/230 Albert Street, BRUNSWICK VIC 3056",1,600,0.8,2,1,1
2572,2583,https://www.domain.com.au/2-8-10-lincoln-road-essendon-vic-3040-16092055,ESSENDON VIC 3040,"2/8-10 Lincoln Road, ESSENDON VIC 3040",1,720,1.1,3,2,2
2573,2584,https://www.domain.com.au/3-1-freeman-street-caulfield-vic-3162-16092052,CAULFIELD VIC 3162,"3/1 Freeman Street, CAULFIELD VIC 3162",1,11,0.7,3,2,2
2574,2585,https://www.domain.com.au/7-42-clarke-street-lilydale-vic-3140-16091963,LILYDALE VIC 3140,"7/42 Clarke Street, LILYDALE VIC 3140",1,410,0.2,2,2,1
2575,2586,https://www.domain.com.au/11-munoz-walk-wyndham-vale-vic-3024-16091936,WYNDHAM VALE VIC 3024,"11 Munoz Walk, WYNDHAM VALE VIC 3024",1,390,1,4,3,2
2576,2587,https://www.domain.com.au/2-central-place-box-hill-vic-3128-16091931,BOX HILL VIC 3128,"2 Central Place, BOX HILL VIC 3128",1,660,1.5,3,2,1
2577,2588,https://www.domain.com.au/1-15-gourock-street-reservoir-vic-3073-16091921,RESERVOIR VIC 3073,"1/15 Gourock Street, RESERVOIR VIC 3073",1,440,0.9,2,1,2
2578,2589,https://www.domain.com.au/8a-hemming-street-brighton-east-vic-3187-16091911,BRIGHTON EAST VIC 3187,"8a Hemming Street, BRIGHTON EAST VIC 3187",1,850,1.3,3,3,2
2579,2590,https://www.domain.com.au/4b-hemming-street-brighton-east-vic-3187-16091873,BRIGHTON EAST VIC 3187,"4b Hemming Street, BRIGHTON EAST VIC 3187",1,850,1.3,3,3,2
2580,2591,https://www.domain.com.au/2-91-joan-street-sunshine-west-vic-3020-16091858,SUNSHINE WEST VIC 3020,"2/91 Joan Street, SUNSHINE WEST VIC 3020",1,410,0.3,2,1,1
2581,2592,https://www.domain.com.au/7-24-26-sandown-road-ascot-vale-vic-3032-16090835,ASCOT VALE VIC 3032,"7/24-26 Sandown Road, ASCOT VALE VIC 3032",1,520,0.7,2,2,1
2582,2593,https://www.domain.com.au/10-saint-mangos-lane-docklands-vic-3008-16055792,DOCKLANDS VIC 3008,"10 Saint Mangos Lane, DOCKLANDS VIC 3008",1,900,2.3,3,2,1
2583,2594,https://www.domain.com.au/8-yarramie-cct-craigieburn-vic-3064-16091781,CRAIGIEBURN VIC 3064,"8 Yarramie Cct, CRAIGIEBURN VIC 3064",1,450,1,3,2,2
2584,2595,https://www.domain.com.au/5-5-7-eva-street-clayton-vic-3168-16091777,CLAYTON VIC 3168,"5/5-7 Eva Street, CLAYTON VIC 3168",1,590,1.2,3,3,1
2585,2596,https://www.domain.com.au/2-62-drought-street-bendigo-vic-3550-16091764,BENDIGO VIC 3550,"2/62 Drought Street, BENDIGO VIC 3550",1,480,0.6,3,2,2
2586,2597,https://www.domain.com.au/57-normanby-boulevard-deanside-vic-3336-16091748,DEANSIDE VIC 3336,"57 Normanby Boulevard, DEANSIDE VIC 3336",1,400,2.1,3,2,2
2587,2598,https://www.domain.com.au/1-1-edgar-street-kingsville-vic-3012-16067808,KINGSVILLE VIC 3012,"1/1 Edgar Street, KINGSVILLE VIC 3012",1,520,0.6,2,1,1
2588,2599,https://www.domain.com.au/1-28-aloomba-street-chadstone-vic-3148-16091627,CHADSTONE VIC 3148,"1/28 Aloomba Street, CHADSTONE VIC 3148",1,580,1.5,3,2,2
2589,2600,https://www.domain.com.au/9-134-little-ryrie-street-geelong-vic-3220-16091591,GEELONG VIC 3220,"9/134 Little Ryrie Street, GEELONG VIC 3220",1,590,0.7,2,2,1
2590,2601,https://www.domain.com.au/8-fluent-lane-greenvale-vic-3059-16091590,GREENVALE VIC 3059,"8 Fluent Lane, GREENVALE VIC 3059",1,430,1.9,3,2,2
2591,2602,https://www.domain.com.au/7-134-little-ryrie-street-geelong-vic-3220-16091555,GEELONG VIC 3220,"7/134 Little Ryrie Street, GEELONG VIC 3220",1,725,0.7,3,2,2
2592,2603,https://www.domain.com.au/2-92-bowes-avenue-airport-west-vic-3042-16091525,AIRPORT WEST VIC 3042,"2/92 Bowes Avenue, AIRPORT WEST VIC 3042",1,625,0.8,3,2,2
2593,2604,https://www.domain.com.au/5-19-earls-court-wantirna-south-vic-3152-16050541,WANTIRNA SOUTH VIC 3152,"5/19 Earls Court, WANTIRNA SOUTH VIC 3152",1,485,0.7,3,1,1
2594,2605,https://www.domain.com.au/1-11-churchill-street-doncaster-east-vic-3109-16091306,DONCASTER EAST VIC 3109,"1/11 Churchill Street, DONCASTER EAST VIC 3109",1,695,0.6,3,2,2
2595,2606,https://www.domain.com.au/13-birdie-view-cranbourne-north-vic-3977-16091261,CRANBOURNE NORTH VIC 3977,"13 Birdie View, CRANBOURNE NORTH VIC 3977",1,560,0.5,3,2,2
2596,2607,https://www.domain.com.au/16a-ernest-street-broadmeadows-vic-3047-16091243,BROADMEADOWS VIC 3047,"16A Ernest Street, BROADMEADOWS VIC 3047",1,340,0.3,2,1,1
2597,2608,https://www.domain.com.au/3a-stockdale-avenue-bentleigh-east-vic-3165-16091220,BENTLEIGH EAST VIC 3165,"3A Stockdale Avenue, BENTLEIGH EAST VIC 3165",1,10,1,4,3,1
2598,2609,https://www.domain.com.au/20-newcastle-street-yarraville-vic-3013-16091181,YARRAVILLE VIC 3013,"20 Newcastle Street, YARRAVILLE VIC 3013",1,600,0.8,2,1,1
2599,2610,https://www.domain.com.au/22b-viewpoint-avenue-glen-waverley-vic-3150-16091174,GLEN WAVERLEY VIC 3150,"22B Viewpoint Avenue, GLEN WAVERLEY VIC 3150",1,850,0.7,4,3,1
2600,2611,https://www.domain.com.au/3-291-rathmines-street-thornbury-vic-3071-16091151,THORNBURY VIC 3071,"3/291 Rathmines Street, THORNBURY VIC 3071",1,680,0.9,3,1,2
2601,2612,https://www.domain.com.au/11-birdie-vew-cranbourne-north-vic-3977-16091124,CRANBOURNE NORTH VIC 3977,"11 Birdie Vew, CRANBOURNE NORTH VIC 3977",1,540,0.5,3,2,2
2602,2613,https://www.domain.com.au/2-15-bondi-avenue-bonbeach-vic-3196-15201932,BONBEACH VIC 3196,"2/15 Bondi Avenue, BONBEACH VIC 3196",1,540,0.6,2,3,1
2603,2614,https://www.domain.com.au/1-44-ulm-street-laverton-vic-3028-16091063,LAVERTON VIC 3028,"1/44 Ulm Street, LAVERTON VIC 3028",1,450,0.5,3,2,2
2604,2615,https://www.domain.com.au/121-herbert-street-northcote-vic-3070-16091037,NORTHCOTE VIC 3070,"121 Herbert Street, NORTHCOTE VIC 3070",1,630,0.5,3,2,1
2605,2616,https://www.domain.com.au/1-71-73-newlands-road-coburg-north-vic-3058-16091019,COBURG NORTH VIC 3058,"1/71-73 Newlands Road, COBURG NORTH VIC 3058",1,420,1,2,1,1
2606,2617,https://www.domain.com.au/7-12-eleanor-street-footscray-vic-3011-15939336,FOOTSCRAY VIC 3011,"7/12 Eleanor Street, FOOTSCRAY VIC 3011",1,520,0.4,3,2,2
2607,2618,https://www.domain.com.au/2-34-38-kingsville-street-kingsville-vic-3012-16090898,KINGSVILLE VIC 3012,"2/34-38 Kingsville Street, KINGSVILLE VIC 3012",1,460,0.5,3,1,1
2608,2619,https://www.domain.com.au/8b-namron-street-bentleigh-east-vic-3165-15303629,BENTLEIGH EAST VIC 3165,"8B Namron Street, BENTLEIGH EAST VIC 3165",1,800,0.2,4,2,1
2609,2620,https://www.domain.com.au/3-alma-lane-caroline-springs-vic-3023-16090878,CAROLINE SPRINGS VIC 3023,"3 Alma Lane, CAROLINE SPRINGS VIC 3023",1,430,0.8,3,1,2
2610,2621,https://www.domain.com.au/2-burnden-close-berwick-vic-3806-16090832,BERWICK VIC 3806,"2 Burnden Close, BERWICK VIC 3806",1,475,0.5,3,2,2
2611,2622,https://www.domain.com.au/3-87-adams-street-quarry-hill-vic-3550-16090574,QUARRY HILL VIC 3550,"3/87 Adams Street, QUARRY HILL VIC 3550",1,420,0.8,3,2,2
2612,2623,https://www.domain.com.au/32-officedale-road-officer-vic-3809-16090499,OFFICER VIC 3809,"32 Officedale Road, OFFICER VIC 3809",1,420,0.4,3,2,2
2613,2624,https://www.domain.com.au/1-6-mather-road-noble-park-vic-3174-16090397,NOBLE PARK VIC 3174,"1/6 Mather Road, NOBLE PARK VIC 3174",1,590,0.5,3,2,2
2614,2625,https://www.domain.com.au/51-darling-street-fairfield-vic-3078-16043806,FAIRFIELD VIC 3078,"51 Darling Street, FAIRFIELD VIC 3078",1,650,0.3,2,2,2
2615,2626,https://www.domain.com.au/117-herbert-street-northcote-vic-3070-15942628,NORTHCOTE VIC 3070,"117 Herbert Street, NORTHCOTE VIC 3070",1,620,0.5,3,2,1
2616,2627,https://www.domain.com.au/8-cole-street-braybrook-vic-3019-16090274,BRAYBROOK VIC 3019,"8 Cole Street, BRAYBROOK VIC 3019",1,410,0.9,2,2,1
2617,2628,https://www.domain.com.au/3-23-janfourd-court-mount-waverley-vic-3149-16090261,MOUNT WAVERLEY VIC 3149,"3/23 Janfourd Court, MOUNT WAVERLEY VIC 3149",1,720,0.9,4,3,2
2618,2629,https://www.domain.com.au/2-8-tarella-drive-mount-waverley-vic-3149-16090235,MOUNT WAVERLEY VIC 3149,"2/8 Tarella Drive, MOUNT WAVERLEY VIC 3149",1,900,1.1,4,3,2
2619,2630,https://www.domain.com.au/1-8-tarella-drive-mount-waverley-vic-3149-16090227,MOUNT WAVERLEY VIC 3149,"1/8 Tarella Drive, MOUNT WAVERLEY VIC 3149",1,900,1.1,4,3,2
2620,2631,https://www.domain.com.au/26b-raymond-street-ashwood-vic-3147-16090168,ASHWOOD VIC 3147,"26B Raymond Street, ASHWOOD VIC 3147",1,600,0.5,3,3,2
2621,2632,https://www.domain.com.au/1-15-corsewall-close-hawthorn-vic-3122-15938462,HAWTHORN VIC 3122,"1/15 Corsewall Close, HAWTHORN VIC 3122",1,700,0.7,3,1,2
2622,2633,https://www.domain.com.au/24-hensbergh-place-sunshine-west-vic-3020-15245190,SUNSHINE WEST VIC 3020,"24 Hensbergh Place, SUNSHINE WEST VIC 3020",1,350,0.6,1,1,1
2623,2634,https://www.domain.com.au/2-21-rosebank-avenue-ringwood-north-vic-3134-16089919,RINGWOOD NORTH VIC 3134,"2/21 Rosebank Avenue, RINGWOOD NORTH VIC 3134",1,500,0.6,2,2,1
2624,2635,https://www.domain.com.au/2-17-nelson-road-trafalgar-vic-3824-16089810,TRAFALGAR VIC 3824,"2/17 Nelson Road, TRAFALGAR VIC 3824",1,460,1.2,3,2,2
2625,2636,https://www.domain.com.au/73a-castlewood-street-bentleigh-east-vic-3165-16089696,BENTLEIGH EAST VIC 3165,"73A Castlewood Street, BENTLEIGH EAST VIC 3165",1,850,0.5,4,2,2
2626,2637,https://www.domain.com.au/3-16-arundel-street-croydon-vic-3136-16089661,CROYDON VIC 3136,"3/16 Arundel Street, CROYDON VIC 3136",1,650,1,3,2,2
2627,2638,https://www.domain.com.au/2-16-arundel-street-croydon-vic-3136-16089645,CROYDON VIC 3136,"2/16 Arundel Street, CROYDON VIC 3136",1,650,1,3,2,2
2628,2639,https://www.domain.com.au/2-15-abbott-street-bendigo-vic-3550-16055007,BENDIGO VIC 3550,"2/15 Abbott Street, BENDIGO VIC 3550",1,500,1.1,3,2,3
2629,2640,https://www.domain.com.au/3-52-bear-street-mordialloc-vic-3195-16078431,MORDIALLOC VIC 3195,"3/52 Bear Street, MORDIALLOC VIC 3195",1,625,0.5,4,2,1
2630,2641,https://www.domain.com.au/19-114-warren-road-mordialloc-vic-3195-16089561,MORDIALLOC VIC 3195,"19/114 Warren Road, MORDIALLOC VIC 3195",1,625,0.2,3,2,2
2631,2642,https://www.domain.com.au/9-82-92-gheringhap-street-geelong-vic-3220-16089538,GEELONG VIC 3220,"9/82-92 Gheringhap Street, GEELONG VIC 3220",1,340,0.3,1,1,1
2632,2643,https://www.domain.com.au/7-123-129-anderson-street-yarraville-vic-3013-8199821,YARRAVILLE VIC 3013,"7/123-129 Anderson Street, YARRAVILLE VIC 3013",1,490,0.2,2,1,1
2633,2644,https://www.domain.com.au/4-16-18-shaftesbury-avenue-malvern-vic-3144-16089440,MALVERN VIC 3144,"4/16-18 Shaftesbury Avenue, MALVERN VIC 3144",1,750,0.4,3,2,2
2634,2645,https://www.domain.com.au/2-1-cohuna-street-brunswick-west-vic-3055-16089436,BRUNSWICK WEST VIC 3055,"2/1 Cohuna Street, BRUNSWICK WEST VIC 3055",1,580,0.5,3,1,2
2635,2646,https://www.domain.com.au/1-12-streldon-avenue-strathmore-vic-3041-16089346,STRATHMORE VIC 3041,"1/12 Streldon Avenue, STRATHMORE VIC 3041",1,600,0.3,4,2,1
2636,2647,https://www.domain.com.au/1-99-mcnamara-avenue-airport-west-vic-3042-16089233,AIRPORT WEST VIC 3042,"1/99 McNamara Avenue, AIRPORT WEST VIC 3042",1,550,0.9,3,2,1
2637,2648,https://www.domain.com.au/3-12-warnes-rd-mitcham-vic-3132-16089095,MITCHAM VIC 3132,"3/12 Warnes Rd, MITCHAM VIC 3132",1,680,0.6,4,3,2
2638,2649,https://www.domain.com.au/2-26-york-street-reservoir-vic-3073-16089004,RESERVOIR VIC 3073,"2/26 York Street, RESERVOIR VIC 3073",1,480,0.5,2,2,1
2639,2650,https://www.domain.com.au/115b-collins-street-thornbury-vic-3071-16089002,THORNBURY VIC 3071,"115B Collins Street, THORNBURY VIC 3071",1,610,0.1,3,1,1
2640,2651,https://www.domain.com.au/52-sutherland-street-brunswick-vic-3056-16088853,BRUNSWICK VIC 3056,"52 Sutherland Street, BRUNSWICK VIC 3056",1,750,0.7,3,2,2
2641,2652,https://www.domain.com.au/1-77-darling-rd-malvern-east-vic-3145-16088796,MALVERN EAST VIC 3145,"1/77 Darling Rd, MALVERN EAST VIC 3145",1,525,0.4,2,1,1
2642,2653,https://www.domain.com.au/4-highridge-crescent-airport-west-vic-3042-14282224,AIRPORT WEST VIC 3042,"4 Highridge Crescent, AIRPORT WEST VIC 3042",1,490,0.5,2,1,1
2643,2654,https://www.domain.com.au/2-67-russell-crescent-doncaster-east-vic-3109-16088736,DONCASTER EAST VIC 3109,"2/67 Russell Crescent, DONCASTER EAST VIC 3109",1,550,0.8,3,2,2
2644,2655,https://www.domain.com.au/3-1-leamington-street-reservoir-vic-3073-16088619,RESERVOIR VIC 3073,"3/1 Leamington Street, RESERVOIR VIC 3073",1,470,0.2,3,1,2
2645,2656,https://www.domain.com.au/1-coventry-place-south-melbourne-vic-3205-16088547,SOUTH MELBOURNE VIC 3205,"1 Coventry Place, SOUTH MELBOURNE VIC 3205",1,800,0.4,3,2,0
2646,2657,https://www.domain.com.au/51a-buckingham-street-richmond-vic-3121-16088511,RICHMOND VIC 3121,"51A Buckingham Street, RICHMOND VIC 3121",1,660,0.4,2,1,1
2647,2658,https://www.domain.com.au/16b-albert-street-brunswick-east-vic-3057-16088510,BRUNSWICK EAST VIC 3057,"16B Albert Street, BRUNSWICK EAST VIC 3057",1,595,0.7,2,2,1
2648,2659,https://www.domain.com.au/2-21-stinton-avenue-newtown-vic-3220-16088508,NEWTOWN VIC 3220,"2/21 Stinton Avenue, NEWTOWN VIC 3220",1,520,0.8,3,1,2
2649,2660,https://www.domain.com.au/96-regatta-drive-craigieburn-vic-3064-16088445,CRAIGIEBURN VIC 3064,"96 Regatta Drive, CRAIGIEBURN VIC 3064",1,450,0.8,3,2,2
2650,2661,https://www.domain.com.au/12-1-eastway-avenue-donvale-vic-3111-16088368,DONVALE VIC 3111,"12/1 Eastway Avenue, DONVALE VIC 3111",1,580,0.4,3,2,2
2651,2662,https://www.domain.com.au/2-91-brighton-road-elwood-vic-3184-16088278,ELWOOD VIC 3184,"2/91 Brighton Road, ELWOOD VIC 3184",1,850,0.5,3,2,2
2652,2664,https://www.domain.com.au/818-sydney-rd-coburg-north-vic-3058-16088235,COBURG NORTH VIC 3058,"818 Sydney Rd, COBURG NORTH VIC 3058",1,435,1.3,2,1,1
2653,2665,https://www.domain.com.au/49-winifred-street-oak-park-vic-3046-16088098,OAK PARK VIC 3046,"49 Winifred Street, OAK PARK VIC 3046",1,530,0.5,3,2,2
2654,2666,https://www.domain.com.au/2-23-dyson-street-reservoir-vic-3073-16088080,RESERVOIR VIC 3073,"2/23 Dyson Street, RESERVOIR VIC 3073",1,350,1,1,1,2
2655,2667,https://www.domain.com.au/4-2a-simspon-street-yarraville-vic-3013-16088033,YARRAVILLE VIC 3013,"4/2A Simspon Street, YARRAVILLE VIC 3013",1,525,0.8,2,1,1
2656,2668,https://www.domain.com.au/1-15-cromwell-street-glenroy-vic-3046-16083833,GLENROY VIC 3046,"1/15 Cromwell Street, GLENROY VIC 3046",1,480,0.4,3,2,2
2657,2669,https://www.domain.com.au/2-15-ogden-street-glenroy-vic-3046-14935689,GLENROY VIC 3046,"2/15 Ogden Street, GLENROY VIC 3046",1,460,0.4,3,1,2
2658,2670,https://www.domain.com.au/3-mercantile-parade-kensington-vic-3031-16087753,KENSINGTON VIC 3031,"3 Mercantile Parade, KENSINGTON VIC 3031",1,650,0.7,3,2,2
2659,2671,https://www.domain.com.au/a-40-austin-street-werribee-vic-3030-16087618,WERRIBEE VIC 3030,"a/40 Austin street, WERRIBEE VIC 3030",1,360,1.1,2,2,1
2660,2672,https://www.domain.com.au/3-46-seymour-road-elsternwick-vic-3185-9737471,ELSTERNWICK VIC 3185,"3/46 Seymour Road, ELSTERNWICK VIC 3185",1,635,0.9,3,1,2
2661,2673,https://www.domain.com.au/3-93-thames-street-box-hill-vic-3128-16087486,BOX HILL VIC 3128,"3/93 Thames Street, BOX HILL VIC 3128",1,500,1,3,2,2
2662,2674,https://www.domain.com.au/6-8-10-lincoln-road-essendon-vic-3040-16087456,ESSENDON VIC 3040,"6/8-10 Lincoln Road, ESSENDON VIC 3040",1,825,1.1,4,2,2
2663,2675,https://www.domain.com.au/29-grassland-avenue-coburg-vic-3058-16087374,COBURG VIC 3058,"29 Grassland Avenue, COBURG VIC 3058",1,550,0.2,3,1,2
2664,2676,https://www.domain.com.au/b-40-austin-street-werribee-vic-3030-16087327,WERRIBEE VIC 3030,"b/40 Austin street, WERRIBEE VIC 3030",1,400,1.1,3,2,1
2665,2677,https://www.domain.com.au/1-14-16-johnson-street-richmond-vic-3121-16087300,RICHMOND VIC 3121,"1/14-16 Johnson Street, RICHMOND VIC 3121",1,650,0.4,2,2,1
2666,2678,https://www.domain.com.au/7-poa-court-keysborough-vic-3173-16087258,KEYSBOROUGH VIC 3173,"7 Poa Court, KEYSBOROUGH VIC 3173",1,520,0.2,3,2,2
2667,2679,https://www.domain.com.au/1-831-toorak-road-hawthorn-east-vic-3123-16087207,HAWTHORN EAST VIC 3123,"1/831 Toorak Road, HAWTHORN EAST VIC 3123",1,725,0.7,3,2,2
2668,2680,https://www.domain.com.au/39-market-road-werribee-vic-3030-16087203,WERRIBEE VIC 3030,"39 Market road, WERRIBEE VIC 3030",1,395,1.1,3,2,1
2669,2681,https://www.domain.com.au/1-831-toorak-road-hawthorn-east-vic-3123-16087198,HAWTHORN EAST VIC 3123,"1/831 Toorak Road, HAWTHORN EAST VIC 3123",1,725,0.7,3,2,2
2670,2682,https://www.domain.com.au/2-20-upper-skene-street-newtown-vic-3220-14077709,NEWTOWN VIC 3220,"2/20 Upper Skene Street, NEWTOWN VIC 3220",1,730,0.4,4,3,2
2671,2683,https://www.domain.com.au/4-132-mitcham-road-donvale-vic-3111-16079428,DONVALE VIC 3111,"4/132 Mitcham Road, DONVALE VIC 3111",1,590,0.7,3,2,2
2672,2684,https://www.domain.com.au/10a-cummins-rd-brighton-east-vic-3187-16087161,BRIGHTON EAST VIC 3187,"10A Cummins Rd, BRIGHTON EAST VIC 3187",1,14,1.3,4,3,2
2673,2685,https://www.domain.com.au/2-10-allambee-avenue-camberwell-vic-3124-16087121,CAMBERWELL VIC 3124,"2/10 Allambee Avenue, CAMBERWELL VIC 3124",1,610,0.6,2,1,2
2674,2686,https://www.domain.com.au/2-10-allambee-avenue-camberwell-vic-3124-16087120,CAMBERWELL VIC 3124,"2/10 Allambee Avenue, CAMBERWELL VIC 3124",1,610,0.6,2,1,2
2675,2687,https://www.domain.com.au/1-10-unsworth-road-ringwood-north-vic-3134-16087054,RINGWOOD NORTH VIC 3134,"1/10 Unsworth Road, RINGWOOD NORTH VIC 3134",1,750,0.4,3,2,2
2676,2688,https://www.domain.com.au/14a-howard-street-maidstone-vic-3012-14346725,MAIDSTONE VIC 3012,"14A Howard Street, MAIDSTONE VIC 3012",1,675,0.2,3,2,1
2677,2689,https://www.domain.com.au/42-innes-court-berwick-vic-3806-16086918,BERWICK VIC 3806,"42 Innes Court, BERWICK VIC 3806",1,470,0.9,3,2,2
2678,2690,https://www.domain.com.au/8-80-richardson-street-essendon-vic-3040-10898707,ESSENDON VIC 3040,"8/80 Richardson Street, ESSENDON VIC 3040",1,580,0.9,3,3,1
2679,2691,https://www.domain.com.au/2-11-aurisch-avenue-glen-waverley-vic-3150-16086638,GLEN WAVERLEY VIC 3150,"2/11 Aurisch Avenue, GLEN WAVERLEY VIC 3150",1,540,0.5,3,2,2
2680,2692,https://www.domain.com.au/10-perissos-place-keysborough-vic-3173-16086535,KEYSBOROUGH VIC 3173,"10 Perissos Place, KEYSBOROUGH VIC 3173",1,540,1.2,3,2,1
2681,2693,https://www.domain.com.au/1-13-cortland-street-wyndham-vale-vic-3024-15478064,WYNDHAM VALE VIC 3024,"1/13 Cortland Street, WYNDHAM VALE VIC 3024",1,350,2.2,2,2,1
2682,2694,https://www.domain.com.au/4-27-carder-avenue-seaford-vic-3198-16086452,SEAFORD VIC 3198,"4/27 Carder Avenue, SEAFORD VIC 3198",1,350,0.3,2,1,1
2683,2695,https://www.domain.com.au/49c-hope-way-tarneit-vic-3029-16086430,TARNEIT VIC 3029,"49c Hope Way, TARNEIT VIC 3029",1,360,0.9,3,2,1
2684,2696,https://www.domain.com.au/3-69-farview-street-glenroy-vic-3046-16086418,GLENROY VIC 3046,"3/69 Farview Street, GLENROY VIC 3046",1,420,0.8,2,1,1
2685,2697,https://www.domain.com.au/3-12-holland-court-maidstone-vic-3012-16086397,MAIDSTONE VIC 3012,"3/12 Holland Court, MAIDSTONE VIC 3012",1,420,1.2,2,1,1
2686,2698,https://www.domain.com.au/28-luella-lane-pakenham-vic-3810-16086394,PAKENHAM VIC 3810,"28 Luella Lane, PAKENHAM VIC 3810",1,440,1.7,3,2,2
2687,2699,https://www.domain.com.au/2-roosevelt-way-point-cook-vic-3030-16086384,POINT COOK VIC 3030,"2 Roosevelt Way, POINT COOK VIC 3030",1,400,0.9,3,2,2
2688,2700,https://www.domain.com.au/4-32-adrian-street-chadstone-vic-3148-16002735,CHADSTONE VIC 3148,"4/32 Adrian Street, CHADSTONE VIC 3148",1,615,0.5,4,2,2
2689,2701,https://www.domain.com.au/6-1-3-clarendon-street-avondale-heights-vic-3034-16086316,AVONDALE HEIGHTS VIC 3034,"6/1-3 Clarendon Street, AVONDALE HEIGHTS VIC 3034",1,505,0.1,3,1,1
2690,2702,https://www.domain.com.au/1a-melissa-st-strathmore-vic-3041-15993305,STRATHMORE VIC 3041,"1A Melissa St, STRATHMORE VIC 3041",1,375,0.5,2,1,2
2691,2703,https://www.domain.com.au/1-8-barry-street-reservoir-vic-3073-14083839,RESERVOIR VIC 3073,"1/8 Barry Street, RESERVOIR VIC 3073",1,470,0.2,3,1,1
2692,2704,https://www.domain.com.au/8-davison-place-south-yarra-vic-3141-16086287,SOUTH YARRA VIC 3141,"8 Davison Place, SOUTH YARRA VIC 3141",1,19,1.1,4,4,2
2693,2705,https://www.domain.com.au/7-12-bourke-street-ringwood-vic-3134-16086205,RINGWOOD VIC 3134,"7/12 Bourke Street, RINGWOOD VIC 3134",1,470,1.3,3,2,1
2694,2706,https://www.domain.com.au/12-8-10-austin-crescent-pascoe-vale-vic-3044-15175125,PASCOE VALE VIC 3044,"12/8-10 Austin Crescent, PASCOE VALE VIC 3044",1,410,0.9,2,2,1
2695,2707,https://www.domain.com.au/1-251-oriel-road-heidelberg-west-vic-3081-16086117,HEIDELBERG WEST VIC 3081,"1/251 Oriel Road, HEIDELBERG WEST VIC 3081",1,550,1.6,3,2,2
2696,2708,https://www.domain.com.au/1-5-collett-avenue-ringwood-vic-3134-16086074,RINGWOOD VIC 3134,"1/5 Collett Avenue, RINGWOOD VIC 3134",1,750,0.1,4,2,2
2697,2709,https://www.domain.com.au/18a-thornton-street-bentleigh-east-vic-3165-16086066,BENTLEIGH EAST VIC 3165,"18A Thornton Street, BENTLEIGH EAST VIC 3165",1,820,1,4,2,2
2698,2710,https://www.domain.com.au/35-peel-street-windsor-vic-3181-12330424,WINDSOR VIC 3181,"35 Peel Street, WINDSOR VIC 3181",1,985,0.6,3,2,2
2699,2711,https://www.domain.com.au/2-33-o-connor-street-reservoir-vic-3073-16085963,RESERVOIR VIC 3073,"2/33 O'Connor Street, RESERVOIR VIC 3073",1,420,0.4,2,1,1
2700,2712,https://www.domain.com.au/3b-wedd-street-cheltenham-vic-3192-16085952,CHELTENHAM VIC 3192,"3B Wedd Street, CHELTENHAM VIC 3192",1,650,0.5,3,2,1
2701,2713,https://www.domain.com.au/1-557-middleborough-road-box-hill-north-vic-3129-16085946,BOX HILL NORTH VIC 3129,"1/557 Middleborough Road, BOX HILL NORTH VIC 3129",1,700,0.6,6,3,2
2702,2714,https://www.domain.com.au/7-13-grandview-grove-hawthorn-east-vic-3123-16085870,HAWTHORN EAST VIC 3123,"7/13 Grandview Grove, HAWTHORN EAST VIC 3123",1,780,0.6,3,2,2
2703,2715,https://www.domain.com.au/37b-pamela-street-mount-waverley-vic-3149-14728638,MOUNT WAVERLEY VIC 3149,"37B Pamela Street, MOUNT WAVERLEY VIC 3149",1,695,0.6,3,2,2
2704,2716,https://www.domain.com.au/5f-98-o-shanassy-street-north-melbourne-vic-3051-16083756,NORTH MELBOURNE VIC 3051,"5F/98 O'Shanassy Street, NORTH MELBOURNE VIC 3051",1,700,0.5,3,2,2
